session_test_id,session_uuid,trial_id,rating_stimulus,rating_score,rating_time,rating_comment
harvard_test,8b190fb0-99b6-4b84-a8c5-171f5aad8948,trial9,A,100,1944,
harvard_test,8b190fb0-99b6-4b84-a8c5-171f5aad8948,trial9,B,100,1944,
harvard_test,8b190fb0-99b6-4b84-a8c5-171f5aad8948,trial9,D,100,1944,
harvard_test,8b190fb0-99b6-4b84-a8c5-171f5aad8948,trial9,C,100,1944,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,practice,reference,100,43514,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,practice,A,100,43514,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,practice,C,100,43514,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,practice,B,100,43514,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial1,reference,100,103600,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial1,A,50,103600,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial1,B,50,103600,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial1,D,50,103600,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial1,C,50,103600,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial2,C,32,239119,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial2,reference,100,239119,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial2,A,75,239119,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial2,B,38,239119,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial2,D,12,239119,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial3,B,45,240182,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial3,D,45,240182,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial3,A,10,240182,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial3,C,40,240182,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial3,reference,100,240182,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial4,reference,100,53574,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial4,A,90,53574,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial4,B,50,53574,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial4,C,29,53574,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial4,D,69,53574,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial5,D,71,30528,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial5,reference,100,30528,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial5,B,91,30528,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial5,C,91,30528,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial5,A,82,30528,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial6,D,98,44216,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial6,reference,100,44216,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial6,A,70,44216,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial6,C,61,44216,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial6,B,62,44216,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial7,reference,100,33961,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial7,D,13,33961,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial7,C,19,33961,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial7,B,14,33961,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial7,A,27,33961,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial8,A,42,34275,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial8,reference,100,34275,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial8,B,54,34275,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial8,C,17,34275,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial8,D,21,34275,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial9,C,32,30803,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial9,reference,100,30803,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial9,D,31,30803,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial9,B,12,30803,
harvard_test,3978e8ed-6d63-46b9-87e6-7c9bbb185369,trial9,A,29,30803,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,practice,A,79,101258,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,practice,reference,100,101258,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,practice,B,68,101258,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,practice,C,47,101258,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial1,reference,91,71391,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial1,B,37,71391,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial1,A,47,71391,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial1,D,47,71391,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial1,C,58,71391,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial2,D,26,35422,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial2,C,31,35422,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial2,reference,100,35422,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial2,A,37,35422,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial2,B,40,35422,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial3,C,48,46768,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial3,B,52,46768,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial3,reference,100,46768,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial3,D,53,46768,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial3,A,82,46768,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial4,reference,100,33923,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial4,A,53,33923,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial4,C,61,33923,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial4,D,62,33923,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial4,B,63,33923,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial5,D,35,27377,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial5,B,55,27377,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial5,reference,100,27377,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial5,C,68,27377,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial5,A,65,27377,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial6,B,66,28555,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial6,D,72,28555,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial6,reference,100,28555,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial6,A,76,28555,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial6,C,83,28555,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial7,reference,100,30418,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial7,B,44,30418,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial7,C,45,30418,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial7,A,45,30418,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial7,D,44,30418,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial8,C,40,23651,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial8,D,59,23651,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial8,A,64,23651,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial8,reference,100,23651,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial8,B,56,23651,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial9,A,30,21441,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial9,D,27,21441,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial9,B,35,21441,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial9,C,39,21441,
harvard_test,cd4af02c-8632-44bc-802d-1c76b0ff80cc,trial9,reference,100,21441,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,practice,A,56,33440,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,practice,B,86,33440,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,practice,C,94,33440,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,practice,reference,100,33440,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial1,reference,100,93653,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial1,A,40,93653,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial1,C,42,93653,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial1,B,86,93653,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial1,D,80,93653,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial2,B,22,58204,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial2,A,29,58204,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial2,D,32,58204,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial2,reference,100,58204,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial2,C,39,58204,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial3,reference,100,91975,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial3,C,41,91975,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial3,D,41,91975,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial3,A,18,91975,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial3,B,7,91975,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial4,C,60,71577,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial4,A,32,71577,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial4,reference,100,71577,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial4,D,40,71577,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial4,B,25,71577,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial5,A,13,56235,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial5,reference,100,56235,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial5,C,77,56235,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial5,B,58,56235,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial5,D,35,56235,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial6,reference,100,139483,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial6,C,50,139483,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial6,A,17,139483,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial6,D,25,139483,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial6,B,21,139483,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial7,B,17,67305,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial7,A,22,67305,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial7,C,12,67305,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial7,D,28,67305,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial7,reference,100,67305,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial8,B,26,56010,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial8,D,21,56010,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial8,reference,100,56010,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial8,A,13,56010,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial8,C,16,56010,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial9,C,18,43357,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial9,D,26,43357,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial9,B,13,43357,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial9,A,2,43357,
harvard_test,8c5e6335-2e13-4f1f-9c40-3d431184e185,trial9,reference,100,43357,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,practice,B,0,30511,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,practice,C,0,30511,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,practice,reference,100,30511,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,practice,A,0,30511,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial1,B,49,72201,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial1,C,69,72201,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial1,D,79,72201,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial1,reference,100,72201,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial1,A,78,72201,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial2,reference,100,30113,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial2,C,0,30113,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial2,B,0,30113,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial2,D,0,30113,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial2,A,1,30113,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial3,B,47,34937,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial3,reference,100,34937,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial3,C,44,34937,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial3,A,48,34937,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial3,D,58,34937,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial4,D,47,40885,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial4,A,40,40885,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial4,B,78,40885,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial4,reference,100,40885,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial4,C,56,40885,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial5,B,67,38570,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial5,A,65,38570,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial5,reference,100,38570,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial5,C,59,38570,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial5,D,49,38570,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial6,D,59,44568,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial6,reference,100,44568,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial6,C,45,44568,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial6,B,41,44568,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial6,A,30,44568,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial7,B,49,33347,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial7,D,55,33347,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial7,reference,100,33347,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial7,A,43,33347,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial7,C,59,33347,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial8,B,58,32279,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial8,D,71,32279,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial8,reference,100,32279,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial8,C,41,32279,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial8,A,85,32279,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial9,B,48,36598,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial9,reference,100,36598,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial9,D,73,36598,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial9,A,47,36598,
harvard_test,841eed08-bd05-44e9-ba53-56850b51bf0a,trial9,C,45,36598,
